"";"ResponseId";"AGE";"GENDER";"EDUCATION";"PARENT";"POLITCS_PARTY";"POLITICS_LEFTRIGHT";"MFQ1_HARM_EMOTIONALLY_1";"MFQ1_FAIRNESS_TREATED_2";"MFQ1_INGROUP_LOVECOUNTRY_3";"MFQ1_AUTHORITY_RESPECT_4";"MFQ1_PURITY_DECENCY_5";"MFQ1_LIBERTYECO_PROPERTY_6";"MFQ1_HARM_WEAK_8";"MFQ1_FAIRNESS_UNFAIRLY_9";"MFQ1_INGROUP_BETRAY_10";"MFQ1_LIBERTYLIFE_FREE_11";"MFQ1_AUTHORITY_TRADITIONS_12";"MFQ1_PURITY_DISGUSTING_13";"MFQ1_HARM_CRUEL_14";"MFQ1_FAIRNESS_RIGHTS_15";"MFQ1_INGROUP_LOYALTY_16";"MFQ1_AUTHORITY_CHAOS_17";"MFQ1_PURITY_GOD_18";"MFQ2_HARM_COMPASSION_1";"MFQ2_FAIRNESS_FAIRLY_2";"MFQ2_LIBERTYECO_SOCIETY_3";"MFQ2_INGROUP_HISTORY_4";"MFQ2_AUTHORITY_KIDRESPECT_5";"MFQ2_PURITY_HARMLESSDG_6";"MFQ2_LIBERTYECO_INFER_8";"MFQ2_HARM_ANIMAL_9";"MFQ2_FAIRNESS_JUSTICE_10";"MFQ2_INGROUP_FAMILY_11";"MFQ2_LIBERTYECO_WEALTH_12";"MFQ2_PURITY_UNNATURAL_14";"MFQ2_HARM_KILL_16";"MFQ2_FAIRNESS_RICH_17";"MFQ2_LIBERTYECO_PROPERTY_18";"MFQ2_INGROUP_TEAM_19";"MFQ2_LIBERTYLIFE_TRADITION_20";"MFQ2_AUTHORITY_SOLDIER_21";"MFQ2_PURITY_CHASTITY_22";"MFQ2_LIBERTYLIFE_CHOICE_23";"VCI_SAFETY_1";"VCI_PARENTSRIGHT_2";"VCI_OVERWHELM_3";"VCI_PROTECTOTHERS_4";"VCI_ALLERGIES_5";"VCI_LIVINGSTANDARDS_6";"VCI_DECISION_7";"VCI_PHARMA_8";"VCI_COMPULSORY_10";"VCI_CAUSEDISEASE_11";"VCI_CONCEAL_12";"VCI_ALTERNATIVE_13";"VCI_TOXINS_14";"VCI_PROTECTALL_15";"VCI_NATURALLY_16";"VCI_EXEMPT_17";"VCI_INEFFECTIVE_18";"BVIS_HEPATITISB_1";"BVIS_HPV_2";"BVIS_MEASELS_3";"BVIS_MENINGOCOCCAL_4";"BVIS_PERTUSSIS_5";"BVIS_MUMPS_6";"BVIS_POLIO_7";"BVIS_ROTAVIRUS_8";"BVIS_RUBELLA_9";"BVIS_TETANUS_10";"BVIS_CHICKENPOX_11";"INFECTED";"VACCINATED";"COVCI_ANYVACCINE";"COVCI_ASAP";"COVCI_CHOOSEVACCINE";"COVCI_DECIDE";"COVCI_DISADVANTAGE";"COVCI_DUTY";"COVCI_IMPORTANCE";"COVCI_INFECTION";"COVCI_INFORMED";"COVCI_JOBLOSS";"COVCI_PROTECTGENERALLY";"COVCI_PROTECTME";"COVCI_PROTECTOTHERS";"COVCI_RECOMMENDATION";"COVCI_SIDEEFFECTS";"COVCI_THOUGHTFUL";"COVCI_TRUST";"COVCI_UNNATURAL";"COVCI_WAIT";"DEC_GROUP";"ResponseId_f";"PARENT_f";"VACCINATED_f";"POLITCS_PARTY_f";"AGE_f";"GENDER_f";"EDUCATION_f";"INFECTED_f";"background_vaccinated";"background_female";"background_diverse";"background_abitur";"background_mittlereReife";"background_hauptschule";"background_noEdu";"background_parent";"background_age12.15";"background_age16.17";"background_age18.29";"background_age30.39";"background_age40.49";"background_age50.59";"background_age60plus";"background_CDU.CSU";"background_SPD";"background_AfD";"background_Greens";"background_FDP";"background_TheLeft";"background_other.party";"background_covid.infection";"background_politicsLeftRight";"irvTotal";"Zh";"excluded"
"1531";"R_3xC1Cc595OwOfu1";8;2;1;2;7;5;5;5;3;4;4;4;4;4;2;3;3;2;3;5;2;2;2;4;4;4;2;3;3;5;5;5;3;3;1;5;4;3;3;3;4;2;4;1;1;1;1;1;1;1;1;1;3;1;3;1;1;1;1;1;0;0;0;0;2;0;4;1;0;5;1;1;2;0;0;0;0;0;0;0;2;4;4;2;0;0;0;0;2;0;0;0;"rejecter";"R_3xC1Cc595OwOfu1";"no";"no";"Other.party";"60+";"female";"Abitur";"yes";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;5;1,6948421636953;-1,01893595775253;FALSE
"1532";"R_24FNZGxENZhvnuJ";7;1;1;2;1;6;4;5;1;0;3;4;4;5;5;5;2;5;5;5;3;4;2;4;5;5;1;1;2;5;5;5;3;3;2;2;2;3;3;4;1;0;3;1;1;3;3;2;2;1;1;1;3;1;3;1;3;2;1;1;1;2;2;2;2;2;4;2;4;5;2;2;2;0;0;2;0;0;0;0;1;4;4;1;0;0;0;0;2;0;0;3;"rejecter";"R_24FNZGxENZhvnuJ";"no";"no";"AfD";"50-59";"male";"Abitur";"no";0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;6;1,67427980081157;1,27522847644967;FALSE
"1533";"R_2zkDrH77MVTyTVj";4;2;1;2;6;1;1;4;0;0;0;2;4;4;2;4;1;0;5;3;2;3;0;1;3;1;0;1;0;2;2;4;1;2;1;2;3;3;1;4;2;0;4;4;4;5;4;5;5;3;4;4;5;5;5;5;5;5;4;3;4;2;3;2;2;4;5;3;2;2;2;2;2;4;4;3;0;1;3;4;3;1;4;4;3;3;3;3;4;3;4;0;"supporter";"R_2zkDrH77MVTyTVj";"no";"no";"The Left";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1,5724974198385;-1,77758085780122;FALSE
"1534";"R_8hQmyWY6GxuFmSd";7;2;2;2;7;8;2;4;0;3;4;5;5;5;5;5;3;5;5;4;1;4;0;3;5;4;3;4;2;4;5;5;2;3;2;4;3;3;3;4;2;0;3;2;1;3;3;3;3;1;2;2;3;3;3;3;3;3;1;1;2;1;4;0;5;5;5;3;5;5;5;2;2;2;0;2;0;2;0;0;2;0;2;0;2;2;1;2;2;1;2;1;"rejecter";"R_8hQmyWY6GxuFmSd";"no";"no";"Other.party";"50-59";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;8;1,5965305901911;-1,34828431682631;FALSE
"1535";"R_CdGzu2Llu5Xtpol";7;1;1;2;4;3;2;4;0;0;1;4;4;5;3;4;1;1;5;5;1;2;0;4;5;3;1;1;1;1;4;5;3;2;1;1;3;3;2;4;1;2;4;4;4;4;5;2;4;1;2;3;5;4;5;2;5;4;1;4;1;5;5;2;5;5;5;5;5;5;5;2;1;4;4;1;0;0;1;4;4;3;4;3;4;3;3;2;4;4;0;4;"supporter";"R_CdGzu2Llu5Xtpol";"no";"yes";"Greens";"50-59";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1,6428010167768;-0,127230839119701;FALSE
"1536";"R_2VqpWIuVJ8gQZam";7;2;1;2;7;1;5;5;0;0;2;5;5;5;5;5;0;3;5;5;3;1;1;3;5;4;2;0;1;5;5;5;3;3;3;5;3;5;1;5;0;0;5;3;1;2;2;1;2;1;3;1;3;3;3;2;2;1;1;3;1;1;1;1;1;1;4;1;3;4;1;1;2;0;0;0;0;0;0;0;1;4;4;2;0;0;0;2;0;3;0;4;"rejecter";"R_2VqpWIuVJ8gQZam";"no";"no";"Other.party";"50-59";"female";"Abitur";"yes";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1,82585969502925;1,82240078262303;FALSE
"1537";"R_1OweuzDFlSpWOxw";7;2;1;2;4;1;2;5;0;1;0;1;2;5;5;5;1;5;5;5;5;5;1;3;4;3;0;4;5;1;4;5;1;4;5;4;4;4;3;3;2;0;4;5;1;3;4;5;3;2;5;1;5;5;5;5;5;5;2;5;1;1;5;5;5;5;5;2;5;5;5;2;1;4;4;4;0;0;2;4;4;3;4;3;4;4;2;4;0;4;4;4;"supporter";"R_1OweuzDFlSpWOxw";"no";"yes";"Greens";"50-59";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1,69978568390226;-1,25346391429499;FALSE
"1538";"R_3MgmFFNuHno7cJm";6;2;1;1;7;5;4;4;1;1;4;4;4;4;4;5;1;4;5;5;2;1;3;5;5;5;2;1;1;5;3;3;2;2;4;5;3;3;2;3;2;1;5;3;1;4;4;3;5;1;3;1;5;4;4;3;5;1;1;4;4;1;5;1;5;5;5;1;5;5;4;2;2;0;1;3;0;1;1;1;3;3;3;3;1;1;1;2;1;1;2;0;"rejecter";"R_3MgmFFNuHno7cJm";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;5;1,61688416420564;1,24859156664199;FALSE
"1539";"R_3EEwocPX003EwST";5;2;2;1;7;7;4;4;0;2;4;5;5;5;4;5;0;1;4;5;4;4;5;4;5;5;1;4;4;5;3;3;3;3;4;5;5;3;3;5;0;4;4;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;4;"rejecter";"R_3EEwocPX003EwST";"yes";"no";"Other.party";"30-39";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;7;1,932599223594;-0,085321207654188;FALSE
"1540";"R_2RUhgvMTojbhQjd";6;2;3;2;7;5;4;5;1;2;3;5;5;5;5;5;1;3;4;5;2;5;5;4;5;5;1;2;3;5;5;5;3;1;5;5;2;3;2;3;0;2;5;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;1;3;2;0;0;2;0;2;0;0;2;3;2;0;0;0;2;0;2;0;0;2;"rejecter";"R_2RUhgvMTojbhQjd";"no";"no";"Other.party";"40-49";"female";"Qualifizierter Abschluss";"don't know";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;5;1,79627970227062;0,46388305346461;FALSE
"1541";"R_2dxVfq3o3wPy2Av";7;1;1;2;7;4;4;4;4;0;0;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;0;3;5;5;5;5;3;5;5;5;0;5;5;5;0;0;5;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;0;1;1;1;1;1;1;3;0;3;2;0;0;2;0;0;0;0;0;4;4;0;0;0;0;0;2;0;0;2;"rejecter";"R_2dxVfq3o3wPy2Av";"no";"no";"Other.party";"50-59";"male";"Abitur";"don't know";0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;4;2,0688105401562;-1,35528098720847;FALSE
"1542";"R_2y0YAckhW7BYBn9";7;1;1;2;7;7;3;1;2;1;3;4;2;3;3;4;1;2;5;5;3;2;3;4;4;5;3;3;3;5;3;3;3;4;4;0;0;3;3;5;3;0;4;2;1;1;1;1;2;1;1;1;3;1;2;1;1;1;1;1;0;0;1;1;2;2;2;0;2;4;0;2;2;0;0;2;0;0;0;0;0;3;4;0;2;0;0;0;0;0;0;2;"rejecter";"R_2y0YAckhW7BYBn9";"no";"no";"Other.party";"50-59";"male";"Abitur";"no";0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;7;1,54767421235369;-0,490374544491092;FALSE
"1543";"R_1lmC2lTBt7qQhXM";7;2;1;2;7;3;4;4;0;0;0;4;4;4;4;4;1;2;5;4;1;1;2;3;5;4;1;1;2;3;3;4;3;3;3;5;3;2;3;3;0;1;4;2;1;3;2;1;2;1;1;1;5;2;3;2;2;1;1;1;4;1;3;2;4;1;4;1;3;5;0;2;2;0;0;2;0;0;0;0;2;3;4;1;0;0;0;2;0;0;2;0;"rejecter";"R_1lmC2lTBt7qQhXM";"no";"no";"Other.party";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;3;1,56934744579474;2,05462754692611;FALSE
"1544";"R_A65MNJBPa38RSWl";5;2;1;1;7;4;4;4;1;1;3;4;3;4;4;5;3;4;4;4;3;4;2;3;4;4;3;3;2;4;3;4;3;2;4;4;3;2;3;4;4;1;3;3;1;3;4;3;3;1;3;1;4;3;4;2;2;4;1;4;4;0;4;2;4;3;4;1;3;4;1;2;2;0;0;2;0;0;0;0;1;3;4;1;0;0;2;1;0;0;0;4;"rejecter";"R_A65MNJBPa38RSWl";"yes";"no";"Other.party";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;4;1,47594986286971;2,85538090529503;FALSE
"1545";"R_3izo3GtDoo9gv6C";5;2;1;1;4;5;4;5;1;3;1;4;5;5;0;4;1;1;5;5;3;2;1;4;4;3;3;3;3;1;4;5;3;2;2;5;3;0;3;5;1;0;4;5;1;3;5;3;3;1;5;1;5;5;5;2;5;4;1;5;4;4;5;1;4;5;5;2;5;5;1;2;1;1;3;2;0;0;2;3;2;3;3;4;3;4;4;4;4;4;3;3;"supporter";"R_3izo3GtDoo9gv6C";"yes";"yes";"Greens";"30-39";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5;1,58774711666659;-0,229444047943016;FALSE
"1546";"R_2ffCIbRZayGAZQ4";6;1;2;2;7;2;5;4;0;1;0;4;5;5;4;5;1;1;5;4;4;2;0;5;5;3;0;3;2;1;5;5;3;0;1;4;5;1;2;4;3;0;5;4;2;4;4;2;3;2;2;1;4;4;5;4;4;3;1;2;1;1;5;5;5;5;5;1;5;5;5;2;1;4;2;3;0;0;2;4;4;2;4;1;4;4;1;3;4;3;4;1;"supporter";"R_2ffCIbRZayGAZQ4";"no";"yes";"Other.party";"40-49";"male";"Mittlere Reife";"no";1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;1,70395746043292;0,659626162249281;FALSE
"1547";"R_31mf8ioP9kl2sIn";4;1;1;2;4;3;2;3;0;2;4;4;2;3;4;4;1;1;4;3;4;3;0;4;1;3;2;4;2;1;2;4;3;5;0;4;0;5;1;5;4;3;4;5;2;5;4;2;5;2;5;2;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;2;2;1;4;4;3;0;0;3;4;3;3;4;4;4;4;4;4;1;4;4;4;"supporter";"R_31mf8ioP9kl2sIn";"no";"yes";"Greens";"18-29";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1,56500015122103;-1,16796571652118;FALSE
"1548";"R_3jUMEURZgzpzF5s";4;1;1;2;3;4;1;2;1;2;1;4;4;4;0;5;1;0;5;5;3;4;0;4;4;3;3;3;1;2;4;5;3;4;2;2;2;5;1;4;0;0;5;4;2;5;5;4;5;2;5;3;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;3;0;2;4;4;2;3;4;4;4;4;1;4;0;3;4;4;"supporter";"R_3jUMEURZgzpzF5s";"no";"yes";"FDP";"18-29";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;4;1,64210239840935;-0,0289176594857239;FALSE
"1549";"R_1hZtLDvMFJH8k1O";6;2;2;2;7;5;5;3;1;4;3;5;4;4;4;4;3;3;4;4;4;4;1;4;4;3;2;3;2;3;4;4;3;2;1;3;3;3;3;3;3;2;4;4;2;3;4;2;3;2;2;3;3;3;2;3;4;3;2;3;3;3;3;3;3;3;3;2;3;3;3;2;1;1;2;3;1;3;3;3;3;2;2;3;2;3;1;2;2;1;2;1;"supporter";"R_1hZtLDvMFJH8k1O";"no";"yes";"Other.party";"40-49";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;5;0,937749775485355;0,262945869337467;FALSE
"1550";"R_1K41aZjFPiPcope";5;2;1;1;2;5;4;4;3;3;2;4;4;4;4;4;3;1;4;4;4;3;1;4;4;2;2;4;3;2;4;4;4;3;2;5;2;3;4;4;3;1;4;4;2;4;4;3;4;2;2;2;5;4;3;4;4;3;2;3;5;5;5;5;5;5;5;5;5;5;5;2;2;1;4;4;0;1;3;4;3;3;4;4;3;4;3;3;4;3;3;2;"supporter";"R_1K41aZjFPiPcope";"yes";"no";"CDU";"30-39";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;5;1,16286981545137;2,83731720148524;FALSE
"1551";"R_3qjVfQbBP5WJ8ep";5;1;2;1;2;6;4;4;1;4;4;5;4;4;4;4;1;3;5;5;4;4;1;1;1;0;2;5;1;0;3;4;3;4;4;5;0;5;4;4;5;0;5;5;2;4;5;3;4;4;5;5;4;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;3;2;1;3;4;1;3;0;4;4;2;3;4;4;4;4;4;4;3;3;4;4;"supporter";"R_3qjVfQbBP5WJ8ep";"yes";"yes";"CDU";"30-39";"male";"Mittlere Reife";"no";1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;6;1,48481508823224;-0,899581469158999;FALSE
"1552";"R_10oQbyQHrO0Ln5W";5;1;2;1;2;5;4;5;3;5;4;5;4;5;4;5;4;5;5;4;4;5;5;3;5;0;3;5;2;1;5;4;2;2;4;0;1;0;2;5;2;0;4;5;5;5;5;3;4;5;4;2;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;3;4;0;4;4;4;4;4;4;2;4;4;4;3;4;4;4;"supporter";"R_10oQbyQHrO0Ln5W";"yes";"yes";"CDU";"30-39";"male";"Mittlere Reife";"no";1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;5;1,41765768043979;-0,94289510438049;FALSE
"1553";"R_3dG1QcuSMTidyuj";6;2;1;1;3;6;4;4;1;2;3;4;5;5;4;5;0;5;5;5;3;3;1;3;4;4;3;3;4;4;3;4;1;1;2;3;1;4;3;4;2;1;5;3;1;4;2;2;3;1;3;1;3;2;4;2;3;2;1;4;4;1;4;1;4;4;5;1;4;5;1;2;2;1;1;3;0;0;0;1;1;3;3;2;1;1;2;0;2;2;2;1;"rejecter";"R_3dG1QcuSMTidyuj";"yes";"no";"FDP";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;6;1,48905935492125;1,8410366764294;FALSE
"1554";"R_1dhoAq3YjPdGd0U";4;2;1;1;7;2;4;4;0;0;0;2;5;5;4;4;0;3;4;4;2;1;1;3;4;4;1;0;1;5;5;4;2;0;3;5;5;2;2;4;0;0;3;1;1;2;4;1;3;1;2;1;4;3;3;2;3;2;1;2;3;0;3;0;0;0;0;0;4;3;0;2;2;0;0;0;0;0;0;0;0;3;4;0;0;0;0;1;0;1;2;4;"rejecter";"R_1dhoAq3YjPdGd0U";"yes";"no";"Other.party";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1,73287870819814;0,145261453959891;FALSE
"1555";"R_1NtzRvkE7lnhREP";6;2;1;1;4;5;4;4;3;3;4;4;4;4;4;3;2;4;4;4;4;3;3;3;5;4;1;4;5;3;3;5;5;3;5;5;3;3;4;4;1;1;5;3;1;5;4;4;2;1;2;1;4;2;4;4;4;1;1;1;1;1;5;0;4;3;5;0;3;4;3;2;2;0;3;4;0;4;4;3;0;3;3;3;1;4;3;3;4;3;3;3;"supporter";"R_1NtzRvkE7lnhREP";"yes";"no";"Greens";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;5;1,40867527683667;-0,996763997183556;FALSE
"1556";"R_upGzCyD8j7Ndqet";6;2;1;1;4;2;4;4;0;0;0;4;5;5;5;3;0;2;5;4;2;2;0;2;5;3;0;2;2;2;1;4;1;2;2;2;3;3;2;4;3;1;4;4;3;5;4;4;4;4;4;4;5;4;5;5;4;5;3;4;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;3;2;2;4;3;4;4;4;4;3;4;2;4;4;3;1;"supporter";"R_upGzCyD8j7Ndqet";"yes";"yes";"Greens";"40-49";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;1,49410776165655;-0,60276962043743;FALSE
"1557";"R_2QmPhqHUtEE5PAn";5;2;1;1;7;3;5;4;1;2;1;3;5;4;5;4;3;4;5;4;4;4;0;4;5;3;2;3;2;3;5;4;3;2;1;5;3;3;2;5;1;0;5;5;4;5;5;5;4;4;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;3;5;5;5;2;1;3;4;2;3;0;4;4;4;3;4;4;4;4;3;4;4;4;4;3;"supporter";"R_2QmPhqHUtEE5PAn";"yes";"yes";"Other.party";"30-39";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;1,3449721506628;2,26525896134412;FALSE
"1558";"R_2SklBnIjA6A0mHD";6;2;1;2;4;2;3;4;0;1;0;3;4;3;4;4;0;3;4;4;3;2;0;1;4;2;0;1;0;1;4;4;0;3;0;3;1;3;1;3;2;0;3;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;1;3;4;2;2;0;3;4;3;3;4;4;4;4;4;4;4;4;4;4;"supporter";"R_2SklBnIjA6A0mHD";"no";"yes";"Greens";"40-49";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;1,68861055974726;1,80434258304132;FALSE
"1559";"R_Ov3pO3mmKowi3yV";8;2;1;2;3;3;4;4;1;2;4;4;4;4;5;5;1;4;5;5;4;4;2;4;4;5;1;3;4;5;3;3;1;2;2;5;3;3;2;5;2;0;4;1;1;3;4;1;1;1;1;1;3;1;4;2;2;2;1;4;1;1;3;1;1;1;3;1;1;3;1;2;1;0;0;3;0;0;0;1;3;3;4;1;3;1;1;3;2;0;1;0;"supporter";"R_Ov3pO3mmKowi3yV";"no";"yes";"FDP";"60+";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3;1,55834142526762;2,28062031563582;FALSE
"1560";"R_1208lZIsYM5QHTO";6;2;1;1;2;6;4;4;2;4;4;4;4;4;4;4;1;4;4;4;3;2;0;4;4;2;2;3;1;1;3;3;2;3;1;3;2;3;3;2;3;0;4;4;4;5;4;4;4;4;4;2;5;5;5;5;5;5;3;5;4;5;5;4;5;5;5;1;5;5;4;2;1;0;4;4;0;0;4;4;1;3;4;4;4;4;3;4;3;3;4;3;"supporter";"R_1208lZIsYM5QHTO";"yes";"yes";"CDU";"40-49";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;6;1,39398758134221;2,17280727793144;FALSE
"1561";"R_1FRKUuZu9Lgi6fk";8;1;3;2;1;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;2;4;2;4;4;4;4;3;4;4;1;3;3;4;4;1;4;1;1;2;3;3;2;1;2;1;3;2;2;2;2;2;2;2;1;1;4;1;4;4;4;1;4;4;4;2;2;0;0;3;0;0;0;0;1;3;4;1;0;0;0;1;0;0;4;0;"rejecter";"R_1FRKUuZu9Lgi6fk";"no";"no";"AfD";"60+";"male";"Qualifizierter Abschluss";"no";0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;5;1,55322476530067;2,43198758740438;FALSE
"1562";"R_3HzQN14F0EXGjpP";7;2;1;2;2;5;5;2;0;0;3;4;5;5;5;5;1;4;5;5;4;4;0;5;5;3;2;2;4;0;5;5;3;3;0;5;1;2;2;3;3;0;4;5;4;5;5;4;5;5;5;4;5;5;5;5;5;5;2;5;5;2;5;2;5;5;5;2;5;5;3;2;1;1;4;3;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;3;"supporter";"R_3HzQN14F0EXGjpP";"no";"yes";"CDU";"50-59";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;5;1,56866183182598;-0,0498496976010826;FALSE
"1563";"R_bI6ZfrhsWeRx4KR";6;2;1;1;7;7;4;4;2;1;5;4;5;5;5;5;2;3;5;5;3;4;2;3;5;4;2;2;2;5;4;5;4;3;2;5;3;4;3;5;4;1;5;4;1;3;4;1;3;1;3;1;4;1;3;1;4;3;1;2;0;3;4;2;2;2;4;2;4;5;1;2;2;0;0;3;0;0;0;1;3;3;4;2;1;1;3;1;2;1;1;1;"rejecter";"R_bI6ZfrhsWeRx4KR";"yes";"no";"Other.party";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;7;1,56678628954572;1,61542982185325;FALSE
"1564";"R_Oj6BPO8Zf4DkLpn";5;2;1;1;2;5;3;4;1;1;3;4;4;4;4;1;1;4;4;3;4;4;0;4;1;1;2;3;2;1;4;4;3;2;1;4;2;2;3;3;4;1;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;3;4;0;4;4;4;4;4;4;4;4;1;4;4;4;4;4;"supporter";"R_Oj6BPO8Zf4DkLpn";"yes";"yes";"CDU";"30-39";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;5;1,42688512062006;0,486953642415622;FALSE
"1565";"R_33yfoqRzxzTnGxq";6;2;1;1;5;3;5;4;0;0;0;2;5;3;3;5;1;2;5;4;2;0;0;5;5;5;1;0;1;4;4;4;2;2;0;5;4;3;3;5;2;0;4;2;1;3;4;1;3;1;2;1;4;2;3;1;2;1;1;2;3;1;1;0;0;1;3;0;2;3;0;2;2;0;0;4;0;1;0;0;1;3;1;3;0;0;1;1;2;2;2;0;"rejecter";"R_33yfoqRzxzTnGxq";"yes";"no";"SPD";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3;1,66822933053407;0,167499312583359;FALSE
"1566";"R_3m2Hioqk6XF4jLm";6;2;2;1;1;5;4;4;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;3;0;4;5;5;5;5;3;4;5;2;3;4;5;0;0;5;2;1;1;1;1;1;1;1;1;4;2;2;1;2;2;1;1;4;2;1;4;4;4;5;1;3;5;0;2;2;0;0;2;0;0;0;0;0;3;4;0;0;0;1;0;0;0;0;3;"rejecter";"R_3m2Hioqk6XF4jLm";"yes";"no";"AfD";"40-49";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;5;1,86460832339013;0,617059930225334;FALSE
